Title,Note,URL,Tags,Comment
The Sporting Page,Excelente pub familiar para ver partidos y estar instalado un buen rato. Hay juegos de mesa y todo. ,https://www.google.com/maps/place/The+Sporting+Page/data=!4m2!3m1!1s0x48760564e7549303:0x12d85e449ceadf7e,,
Cafe Laville,Lugar deli para ir un dia de sol para una date por drinks. Se ven delis las pizzas y a super buen precio todo. Sentarse afuerzas en la ventana que da al rio. ,https://www.google.com/maps/place/Cafe+Laville/data=!4m2!3m1!1s0x48761aafe0d1c809:0xde0e88c114d41ff4,,
The Hero - Maida Vale,,https://www.google.com/maps/place/The+Hero+-+Maida+Vale/data=!4m2!3m1!1s0x48761100339e9c6d:0xbe5fa4c6b84c0357,,
Morito,,https://www.google.com/maps/place/Morito/data=!4m2!3m1!1s0x48761cb8d5f8c7c7:0x88446fbc0e05ad0d,,
Tacos MX Fulham,,https://www.google.com/maps/place/Tacos+MX+Fulham/data=!4m2!3m1!1s0x48760fcfbb42dccf:0x8c3b1b6ec0ef5285,,
Cheeky Scone,Buenisimos los scones. Muy recomendado para llevartelos de take-out. El de cheese and chives y original buenerrimos.,https://www.google.com/maps/place/Cheeky+Scone/data=!4m2!3m1!1s0x48760fa7c9fc0977:0x9ab7ed64f364f82b,,
The Crabtree,Gran pub que da al rio. La terraza esta padrisima y muy grande. Mucha gente joven y muy buen ambiente. Ideal para el verano.,https://www.google.com/maps/place/The+Crabtree/data=!4m2!3m1!1s0x48760fb01d5f454f:0x661c3039a59c37c8,,
Duke on the Green,Muy buen pub en Parsons Green. Una opcion mas chill en comparacion del White Horse pero muy cool. Tienen juegos de mesa.,https://www.google.com/maps/place/Duke+on+the+Green/data=!4m2!3m1!1s0x48760f77e0d925a5:0x509957f21c9ca3c1,,
The White Horse,Muy buen pub con mucho ambiente en Parsons Green. Hay musica adentro y afuera una terraza muy grande. Se pone bien antes de los partidos del chelsea tambien.,https://www.google.com/maps/place/The+White+Horse/data=!4m2!3m1!1s0x48760f82b1549cc9:0x6c495a8fb435b87b,,
Panzer's Delicatessen,,https://www.google.com/maps/place/Panzer's+Delicatessen/data=!4m2!3m1!1s0x48761abcadb9a683:0xd6181630c7795859,,
Bambi,Muy buen restaurante en Hackney. Esta lejos pero vale la pena ir y mas en fin de semana que se pone un dj con viniles y se hace bar. Los miercoles son de oysters. Los camarones bbq wow. Buen plan sentarte en la barra del dj.,https://www.google.com/maps/place/Bambi/data=!4m2!3m1!1s0x48761d9f9db0e291:0x6bcac6d55fab1b92,,
Doppo,,https://www.google.com/maps/place/Doppo/data=!4m2!3m1!1s0x487605511067aba5:0x81a0fda60a8c9c01,,
The Tamil Crown,"Muy buen pub de comida hindu con ambiente muy relajado. Los platos son muy chicos entonces se presta para snacks. El pollo, los camarones y las samosas buenisimos. Las costillas de cordero no valen la pena. Hay que hacer reservacion aunque sea pub.",https://www.google.com/maps/place/The+Tamil+Crown/data=!4m2!3m1!1s0x48761b274ef04cc5:0x3b89f9854e659957,,
Goodbye Horses,Increible restaurante. Es un neighborhood restaurant/wine bar. Tienen musica de viniles pero la verdad no le suben mucho. Tienen mesas grandes entonces es ideal para ir con grupo grandes. El arroz de ox y los toasties valen mucho la pena. Tambien aceptan walk ins y te puedes sentar en la barra o en las barras de la pared.,https://www.google.com/maps/place/Goodbye+Horses/data=!4m2!3m1!1s0x48761d005a358855:0xb3b483971196a35b,,
"Petersham Nurseries Restaurant, Richmond","Increible lugar en Richmond. Es un invernadero, vivero, tienda de cosas de casa, restaurante y cafe. Fuimos al cafe y se come deli. Muy bueno el roast chicken. Vale la pena mucho ir y caminar por Richmond.","https://www.google.com/maps/place/Petersham+Nurseries+Restaurant,+Richmond/data=!4m2!3m1!1s0x48760da1ef8f193f:0x9f500a1d4f1906d7",,
Brilliant Corners,Gran restaurante muy cool y original. Es de sushi y con ambiente como oscuro cozy y al final como a las 9:30 te quitan tu mesa y vuelve bar con dj de vinyl. Tambien se puede entrar como walk in al bar.,https://www.google.com/maps/place/Brilliant+Corners/data=!4m2!3m1!1s0x48761c93d08f9a1b:0xb19fa8dd3a12ae54,,
La Crêperie de Hampstead,"Muy buenas crepas que llevan como 45 años en el mismo lugar. La de cheddar, feta y alcachofa buenisima. Hay mucha fila y no son muy rapidos.",https://www.google.com/maps/place/La+Cr%C3%AAperie+de+Hampstead/data=!4m2!3m1!1s0x48761a87e073bc2b:0x116936285cbf7056,,
"The Holly Bush, Hampstead","Increible pub. Muy cozy, mucha gente y algo tranquilo. Vale la pena si vas a hampstead porque esta metido entre puras callesitas.","https://www.google.com/maps/place/The+Holly+Bush,+Hampstead/data=!4m2!3m1!1s0x48761a7d79e6492d:0x889e4328f575d95c",,
The Spaniards Inn,Muy buen pub si vas a hampstead heath. No aceptan a personas paradas adentro entonces es o hacer reservacion o ir al patio de afuera que ha de estar muy bien con buen clima.,https://www.google.com/maps/place/The+Spaniards+Inn/data=!4m2!3m1!1s0x48761a6fae9a1d8b:0xc617dadf313904e8,,
Redemption Roasters - Hampstead Heath,Muy buen lugar para agarrar un sandwich antes de ir a hampstead heath. El cafe buenisimo y lleno de gente,https://www.google.com/maps/place/Redemption+Roasters+-+Hampstead+Heath/data=!4m2!3m1!1s0x48761bd8869ffc5d:0xe6dc9079f7792c4a,,
Sumi Restaurant,Muy cool restaurante de sushi en donde su especialidad son los tacos de sushi. Muy poco mexicanisado para mi gusto.,https://www.google.com/maps/place/Sumi+Restaurant/data=!4m2!3m1!1s0x48760f523d584a2b:0xa30f0c91aa005b61,,
De Beauvoir Arms,"Wow super pub con techos altos, espacio y super concurrencia!!! Para regresar a comer un dia con loml",https://www.google.com/maps/place/De+Beauvoir+Arms/data=!4m2!3m1!1s0x48761c9a2c906ee1:0xc5c6de7e7968e647,,
Plaquemine Lock,,https://www.google.com/maps/place/Plaquemine+Lock/data=!4m2!3m1!1s0x48761b5c255a7c0f:0x2f82bf09793fe3e0,,
The Barbary Next Door,,https://www.google.com/maps/place/The+Barbary+Next+Door/data=!4m2!3m1!1s0x487605837fc44395:0xada8e68e3a83a70b,,
manteca,,https://www.google.com/maps/place/manteca/data=!4m2!3m1!1s0x487605af3a2cdb1b:0xa231cb4af8b93b19,,
"The Dove, Hammersmith",,"https://www.google.com/maps/place/The+Dove,+Hammersmith/data=!4m2!3m1!1s0x48760fb4d29f86fd:0x3ca6bbf35eada845",,
Chiltern Firehouse,"Recomendadisimo el restaurante. Afuera y adentro esta muy cool, la comida muy buena y el ambiente increible. El bar tambien se ve muy cool.",https://www.google.com/maps/place/Chiltern+Firehouse/data=!4m2!3m1!1s0x48761acdba2f8901:0x7f4744c9bfe711f8,,
Chesham Arms,Gran pub con una terraza muy grande. Muy local y se ve que en dias soleados puede estar muy bien.,https://www.google.com/maps/place/Chesham+Arms/data=!4m2!3m1!1s0x48761cfcdc6213a7:0x85efa482f04c138b,,
Caia,Restaurante muy cool para echar drinks. La comida esta mas o menos buena pero las ribs buenisimas. Vale mas la pena reservar en la parte de abajo que tiene musica de vinyl.,https://www.google.com/maps/place/Caia/data=!4m2!3m1!1s0x48761132664cfafd:0x11a460d5cd3fa789,,
The Pig and Butcher,Muy buen restaurante/pub con muy buena comida. Especialmente buenos los mussels y la carne. El ambiente un poco apagado para ser pub en east.,https://www.google.com/maps/place/The+Pig+and+Butcher/data=!4m2!3m1!1s0x48761b6812f60359:0x501729b45945c149,,
Bottarga,"Increíble restaurante en Chelsea. Muy cozy y la comida excelente. La cocina se puede ver y eso esta muy cool. Buenisimo el dip de spicy feta, las courgette tempura, el bluefin tuna con pimiento y el seabass con mantequilla. Vale mucho la pena",https://www.google.com/maps/place/Bottarga/data=!4m2!3m1!1s0x487605d7513d2299:0x2a4d9dff5a8bb349,,
Columbia Road Flower Market,Muy padre mercado para ir en domingo. No es muy grande pero tiene de todo tipo de plantas y flores. Tambien hay muchos cafesitos por la zona.,https://www.google.com/maps/place/Columbia+Road+Flower+Market/data=!4m2!3m1!1s0x48761cb35fc4ef51:0xdbbae99319852b53,,
Cambio De Tercio,,https://www.google.com/maps/place/Cambio+De+Tercio/data=!4m2!3m1!1s0x487605611972cae5:0x84e1e0ce6c21ac8b,,
Scalini,,https://www.google.com/maps/place/Scalini/data=!4m2!3m1!1s0x487605407a7768b7:0x502160bd700c46d1,,
The roasting party,,https://www.google.com/maps/place/The+roasting+party/data=!4m2!3m1!1s0x48760515fd276371:0x39bd2cf1481c2d18,,
Titu,Restaurante cozy y trending de comida japonesa para echar drinks. Imperdible el pescado.,https://www.google.com/maps/place/Titu/data=!4m2!3m1!1s0x48760528ce513c2f:0x5574557a65cf6373,,
The Fox and Pheasant,Gran pub cerca de Stamford Bridge. El dueño es James Blunt. Muy recomendable ir al sunday roast y pedir mesa en la terraza de afuera. En los partidos del Chelsea se llena.,https://www.google.com/maps/place/The+Fox+and+Pheasant/data=!4m2!3m1!1s0x4876057d60e01771:0xabaef6e4fb8e9248,,
The Cinnamon Club,Muy buen restaurante de comida hindu en Westminster. Esta en una biblioteca antigua y todo mundo va muy elegante. Es un poco caro. El lamb muy recomendado.,https://www.google.com/maps/place/The+Cinnamon+Club/data=!4m2!3m1!1s0x487604dcbaf70a7b:0x5ac9d64cad7e9dc3,,
Dishoom Shoreditch,Buenisimo restaurante de comida hindu. Muy recomendable hacer reservacion y pedir al centro para compartir. El pollo curry es un must. Muy buen ambiente de noche para drinks.,https://www.google.com/maps/place/Dishoom+Shoreditch/data=!4m2!3m1!1s0x48761cba02358bc5:0xe77da8b93c776df8,,
Duck & Waffle,Vale la pena ir en un buen dia por la vista de todo Londres. La comida es buena pero un poco caro para lo que es. Lo que vale mucho la pena es el creme brule de fois gras.,https://www.google.com/maps/place/Duck+%26+Waffle/data=!4m2!3m1!1s0x48761cb295f6ff5f:0xb3e4152c8e522a3c,,
Gold,"Muy buen restaurante con muy buen ambiente de noche. Muy recoemndable para echar drinks y la comida tambien muy buena. El pollo, la picanha y las sweet potatos buenisimas.",https://www.google.com/maps/place/Gold/data=!4m2!3m1!1s0x48760faec5b1b095:0xb0c0d04e0707c0d7,,
Daunt Books Marylebone,Libreria muy cozy y muy padre para pasar el rato. Tienen muchos libros de muchas partes del mundo. Muy cool experiencia ir.,https://www.google.com/maps/place/Daunt+Books+Marylebone/data=!4m2!3m1!1s0x48761ad1f747024d:0xe690429c82b85882,,
The Anglesea Arms,Pub con muy buen ambiente y gente joven con lugar para estar en la terraza. No hay musica pero excelente para ir con grupo de amigos y llegar temprano para tener mesa afuera.,https://www.google.com/maps/place/The+Anglesea+Arms/data=!4m2!3m1!1s0x487605663d2a06f5:0xed389bbb2012abe6,,
The Orange Pub & Boutique Hotel Belgravia,Muy buen gastropub para comer/cenar mas tranquilo. La comida esta muy buena y si tienen la hamburguesa especial hay que pedirla. Tienen una parte de arriba que no conocimos pero que se ve muy cozy si hay mas gente.,https://www.google.com/maps/place/The+Orange+Pub+%26+Boutique+Hotel+Belgravia/data=!4m2!3m1!1s0x48760519d862fe39:0x9bac33c16e699909,,
The Cow,Gran pub con muy buen ambiente y muy buena musica. Tambien hay comida y se ve muy buena y su especialidad son los ostiones. Hay un salon arriba pero si vas a comer que sea en la parte de abajo donde hay mejor ambiente.,https://www.google.com/maps/place/The+Cow/data=!4m2!3m1!1s0x48761003933af31b:0x529a0c34137ba8a5,,
Borough Market,"Increible mercado de comida para comer ahi o para llevarte a tu casa como quesos, vinos, verduras, etc. Muy recomendables las fresas con chocolate. Hay varios pubs alrededor con buen ambiente.",https://www.google.com/maps/place/Borough+Market/data=!4m2!3m1!1s0x4876035775cf660f:0x3128e7e59ca044b9,,
Duke of York Square,"Muy recomendado ir los sabados a comer al mercado. Se ponen muchos puestos en la pista de correr y puedes pedir desde sandwiches de carne, paella, callo de hacha y mas.",https://www.google.com/maps/place/Duke+of+York+Square/data=!4m2!3m1!1s0x48760515cdacfafb:0x2f07d2140f8c5c83,,
BAO Soho,Buenisimo restaurante en Soho. Los baos todos muy buenos en especial el clasico y el de fried chicken. Hay que hacer cola entonces es recomendable ir a horas que no son tipicas de comida.,https://www.google.com/maps/place/BAO+Soho/data=!4m2!3m1!1s0x487604d4932fcec5:0xecf6cfbf979a9d8c,,
Mestizo Restaurant & Margarita Bar,Restaurante mexicano con muy buen ambiente en Chelsea. La comida no la hemos probado pero muy buenas las margaritas. Esta bueno para comer tarde y quedarse en la sobremesa.,https://www.google.com/maps/place/Mestizo+Restaurant+%26+Margarita+Bar/data=!4m2!3m1!1s0x487605cefff4c6bb:0x26734e3aa234b582,,
The Elephant And Castle,Pub muy local con buen ambiente en las tardes para estar en la parte de afuera. Buenisimo para ir despues de jugar tennis o estar en Holland Park.,https://www.google.com/maps/place/The+Elephant+And+Castle/data=!4m2!3m1!1s0x48760ff746d0bb39:0x2ce5aee8cacfbe7c,,
The Westbourne,Pub con increible ambiente en dias soleados. Llenisimo de gente en la parte de afuera y gente joven. Tiene puras mesas diferentes muy cool.,https://www.google.com/maps/place/The+Westbourne/data=!4m2!3m1!1s0x48761003eff8ab8f:0xde267f642e991699,,
The Pelican,Gastropub con muy buen ambiente. Muy cozy para cenar tambien y la comida buenisima. Super recomendado para ir a cenar temprano y quedarse en el pub a echar drinks. Hay que hacer reservacion para cenar.,https://www.google.com/maps/place/The+Pelican/data=!4m2!3m1!1s0x4876101c15a9da53:0xcdc6cad9ff55d224,,
La mia Mamma Notting Hill,"Restaurante Italiano en donde cambian de region cada 3 meses, a nosotros nos toco Sicilia. Traen a señoras italianas a vivir a Londres y a cocinar. El carpaccio de res espectacular y las pastas de pistache y cacio pepe impresionantes. Las mejores pastas que hemos probado. Hay 3 sucursales, en esta vale la pena comer en la parte de adentro muy cozy.",https://www.google.com/maps/place/La+mia+Mamma+Notting+Hill/data=!4m2!3m1!1s0x487611c81c59c60b:0xf9bf668b162f790b,,
FishWorks,Restaurante cool con un fish and chips buenisimo y tambien muy buenas las oysters. Tienen vino del dia que esta de descuento.,https://www.google.com/maps/place/FishWorks/data=!4m2!3m1!1s0x4876050fd21fdcbd:0x5f06b03425282491,,
WatchHouse Somerset House,Una cafeteria increible en Somerset House. El chai helado esta impresionante. Muy buen lugar para trabajar con tu compu. Es entre cafeteria y restaurante.,https://www.google.com/maps/place/WatchHouse+Somerset+House/data=!4m2!3m1!1s0x487605589b05710f:0xcd74dc021abaf588,,
L'Antica Pizzeria da Michele,Pizzeria traida desde Napoli. La pizza es de las mejores que hemos probado. Pedimos la margarita y estuvo buenisima.,https://www.google.com/maps/place/L'Antica+Pizzeria+da+Michele/data=!4m2!3m1!1s0x48761aced7722add:0x229ee7467eb2d385,,
"The Surprise, Chelsea",Un pub en plena zona habitacional en Chelsea. Muy buen ambiente afuera del pub. La lager de la casa esta buenisima.,"https://www.google.com/maps/place/The+Surprise,+Chelsea/data=!4m2!3m1!1s0x487605131f28dfaf:0x1a2eeba010597169",,
