Title,Note,URL,Tags,Comment
Sotto Enoteca & Trattoria,,https://www.google.com/maps/place/Sotto+Enoteca+%26+Trattoria/data=!4m2!3m1!1s0x4887c7da00d38d35:0xe267b0fda2461a80,,
Kenji Sushi,,https://www.google.com/maps/place/Kenji+Sushi/data=!4m2!3m1!1s0x4887c795850949c5:0xd65791c6bbca474e,,
Le Café NAC,,https://www.google.com/maps/place/Le+Caf%C3%A9+NAC/data=!4m2!3m1!1s0x487605007bb0d90f:0xb782ed58345e0ece,,
Cometa,,https://www.google.com/maps/place/Cometa/data=!4m2!3m1!1s0x48761b0065cd15e7:0xf7d61eeef3d0797c,,
Comal Oculto,,https://www.google.com/maps/place/Comal+Oculto/data=!4m2!3m1!1s0x85d1ffcb98fe87eb:0xd44a2feb6a19c3c3,,
Bruno,,https://www.google.com/maps/place/Bruno/data=!4m2!3m1!1s0x48761d3df89b2241:0x5fa6c8dda5546cde,,
The Blue Anchor,,https://www.google.com/maps/place/The+Blue+Anchor/data=!4m2!3m1!1s0x48760fb471def45b:0xabfb984b60533734,,
Wine Bar Mayfair,,https://www.google.com/maps/place/Wine+Bar+Mayfair/data=!4m2!3m1!1s0x487605b16adee4cf:0x36aa5fa4a8b92d33,,
Café Vins,,https://www.google.com/maps/place/Caf%C3%A9+Vins/data=!4m2!3m1!1s0x487605782df4fc93:0xc9545e557a796d4c,,
Foreign Exchange News,,https://www.google.com/maps/place/Foreign+Exchange+News/data=!4m2!3m1!1s0x48760501be99ac1b:0x9f4b6d49ec6c0c74,,
ACE Pizza Victoria Park,,https://www.google.com/maps/place/ACE+Pizza+Victoria+Park/data=!4m2!3m1!1s0x48761d0cf6dba321:0x46535c7e87ca8ea7,,
Empire Empire,,https://www.google.com/maps/place/Empire+Empire/data=!4m2!3m1!1s0x48761128a0c79461:0xd5628bc2e339c57a,,
Lurra,,https://www.google.com/maps/place/Lurra/data=!4m2!3m1!1s0x48760534d4571a4d:0x6c45e45f669a72ec,,
Chourangi,,https://www.google.com/maps/place/Chourangi/data=!4m2!3m1!1s0x48760533511d5e31:0xaad192da51e6cf31,,
Shoty,,https://www.google.com/maps/place/Shoty/data=!4m2!3m1!1s0x487605c7917c9f39:0x4ec3d074a47d4913,,
Chuck’s,,https://www.google.com/maps/place/Chuck%E2%80%99s/data=!4m2!3m1!1s0x48761b0009001037:0x70e1a6f5009b0092,,
Annab Brasserie,,https://www.google.com/maps/place/Annab+Brasserie/data=!4m2!3m1!1s0x48760f7414f22c2f:0x5d75c4c0826825a5,,
The Builders Arms,Se ve deli,https://www.google.com/maps/place/The+Builders+Arms/data=!4m2!3m1!1s0x4876056b84679019:0xdf4e74db1a2e5305,,
DALLA,,https://www.google.com/maps/place/DALLA/data=!4m2!3m1!1s0x48761d05a11b48f9:0xee952aa862d556e5,,
"Chestnut Bakery, Belgravia",Para wfh,"https://www.google.com/maps/place/Chestnut+Bakery,+Belgravia/data=!4m2!3m1!1s0x487605605880c931:0x882bf278b3f45276",,
London Aquatics Centre,,https://www.google.com/maps/place/London+Aquatics+Centre/data=!4m2!3m1!1s0x47d8a7885a9c6fd3:0x415051406fdac132,,
The Good Oak,,https://www.google.com/maps/place/The+Good+Oak/data=!4m2!3m1!1s0x4876100375347007:0x8e05ccce957b8975,,
Romeo San,,https://www.google.com/maps/place/Romeo+San/data=!4m2!3m1!1s0x48761b33c0a85309:0x2059daa363d8c3b8,,
Daddy Bao - Taiwanese Restaurant Tooting,,https://www.google.com/maps/place/Daddy+Bao+-+Taiwanese+Restaurant+Tooting/data=!4m2!3m1!1s0x4876060caa02410f:0x1d3701440a758b64,,
My Neighbours the Dumplings - Victoria Park,,https://www.google.com/maps/place/My+Neighbours+the+Dumplings+-+Victoria+Park/data=!4m2!3m1!1s0x48761d42746f155d:0xb9c33b1efd097c88,,
Milk Run,,https://www.google.com/maps/place/Milk+Run/data=!4m2!3m1!1s0x4876057ed7eec347:0x9e8f8954b5662ff8,,
Marisquería julichi,,https://www.google.com/maps/place/Marisquer%C3%ADa+julichi/data=!4m2!3m1!1s0x85d1f90050b9658b:0x3ca5669f30168dfb,,
These Days Aperitivo Bar,Date night ideal,https://www.google.com/maps/place/These+Days+Aperitivo+Bar/data=!4m2!3m1!1s0x4876035f81ab5c29:0x22a2327ff8e26ea0,,
Bedales of Borough Market,Date night,https://www.google.com/maps/place/Bedales+of+Borough+Market/data=!4m2!3m1!1s0x487603576e0c78ad:0x9c49db94ceec0185,,
St Pancras hotel,,https://www.google.com/maps/place/St+Pancras+hotel/data=!4m2!3m1!1s0x48761b3b98a4286d:0x98620619b3b670fa,,
Caravel,,https://www.google.com/maps/place/Caravel/data=!4m2!3m1!1s0x48761d9070ad9723:0x72f1fdd87a0d8ccf,,
La Poule Au Pot,,https://www.google.com/maps/place/La+Poule+Au+Pot/data=!4m2!3m1!1s0x487605177e2fc733:0x64f2076f217641d5,,
CREDA - Gastronomia popolare,No esta en la lista pero se ve impresionante. Localisimo y como neighborhood,https://www.google.com/maps/place/CREDA+-+Gastronomia+popolare/data=!4m2!3m1!1s0x4786c5001a824c39:0x76880541a30d45f0,,
Trattoria Trippa,Este no esta en la lista de fer pero se ve buenisimo por si andan por esta zona,https://www.google.com/maps/place/Trattoria+Trippa/data=!4m2!3m1!1s0x4786c4218413ad69:0xfc783fe9dd0a5223,,
La Gioia San Marco,"Se ve buenisimo, mas moderno y como intermedio de los 3 de la esquina",https://www.google.com/maps/place/La+Gioia+San+Marco/data=!4m2!3m1!1s0x4786c72cfe0dd087:0x8c9994bf66dafda5,,
Solferino,"Se ve muy bueno, es el primero de la lista de fer y es el mas austero/tavernoso de la esquina",https://www.google.com/maps/place/Solferino/data=!4m2!3m1!1s0x4786c6cab5fc8857:0xf3bd1233a58a1f43,,
Al Baretto San Marco,Se ve mega cool pero el mas fancy de los 3 de la esquina,https://www.google.com/maps/place/Al+Baretto+San+Marco/data=!4m2!3m1!1s0x4786c12cef7c2d99:0x641a391c3ff54d71,,
Trattoria Torre di Pisa,Se ve casero y dicen que la carne esta buena,https://www.google.com/maps/place/Trattoria+Torre+di+Pisa/data=!4m2!3m1!1s0x4786c14caccf1b73:0xa6901499b6af6624,,
Casa Fiori Chiari Milano,Mexcla de moderno y clasico. Tiene pizzas tambien,https://www.google.com/maps/place/Casa+Fiori+Chiari+Milano/data=!4m2!3m1!1s0x4786c721c02b16df:0x10c24b412b851a59,,
Ristorante Nuova Arena,Chiquito cozy romantico y buenos reviews,https://www.google.com/maps/place/Ristorante+Nuova+Arena/data=!4m2!3m1!1s0x4786c1362610bb29:0x2a182a8f27b1fd1e,,
Antica Trattoria della Pesa,Me latio aparte lo de enfrente esta cool pero se ve algo cantinoso,https://www.google.com/maps/place/Antica+Trattoria+della+Pesa/data=!4m2!3m1!1s0x4786c13404655033:0x1980ee4081d8ea87,,
Ristorante Da Giacomo,Mas elegante pero se ve impresionante,https://www.google.com/maps/place/Ristorante+Da+Giacomo/data=!4m2!3m1!1s0x4786c6981a3f85b7:0x793e932c46db66c8,,
606 Club,,https://www.google.com/maps/place/606+Club/data=!4m2!3m1!1s0x4876057bf934a6f9:0x5d3e939cf21f52a0,,
The Abingdon,,https://www.google.com/maps/place/The+Abingdon/data=!4m2!3m1!1s0x48760ff3b713c331:0x550ddf061ed9155f,,
The Bull and Last,,https://www.google.com/maps/place/The+Bull+and+Last/data=!4m2!3m1!1s0x48761a5642f083f5:0x6f3a3ed80ad1f50c,,
Papo’s Bagels,,https://www.google.com/maps/place/Papo%E2%80%99s+Bagels/data=!4m2!3m1!1s0x48761dc803cff55b:0xfdc10384d3074cba,,
Söderberg Wandsworth,,https://www.google.com/maps/place/S%C3%B6derberg+Wandsworth/data=!4m2!3m1!1s0x48760fa4c34e60ff:0xb17bfff0a3895f9f,,
Mahali Bakery by Mahali and Co,,https://www.google.com/maps/place/Mahali+Bakery+by+Mahali+and+Co/data=!4m2!3m1!1s0x487605bd7acd6c7f:0x2224c386fbb467d8,,
People's Park Tavern,,https://www.google.com/maps/place/People's+Park+Tavern/data=!4m2!3m1!1s0x48761d37572d8291:0xfe62b5d765cda65,,
The Rose & Crown,,https://www.google.com/maps/place/The+Rose+%26+Crown/data=!4m2!3m1!1s0x487605ad37d41b5b:0xe00f81c05c6a002c,,
The Apollo Arms Public House,,https://www.google.com/maps/place/The+Apollo+Arms+Public+House/data=!4m2!3m1!1s0x487605b40174c64b:0x4ee356aff3ea826e,,
Tower House,,https://www.google.com/maps/place/Tower+House/data=!4m2!3m1!1s0x48760c474277b251:0x6a6424bac2f035d9,,
Legado Restaurant,,https://www.google.com/maps/place/Legado+Restaurant/data=!4m2!3m1!1s0x48761d1b3b9cee89:0xd2b5e25d3a85cbc0,,
Frankie’s Bakery,,https://www.google.com/maps/place/Frankie%E2%80%99s+Bakery/data=!4m2!3m1!1s0x48760fd94690d6c1:0xad00f19373ac2e5a,,
Fischers,,https://www.google.com/maps/place/Fischers/data=!4m2!3m1!1s0x48761ad1c19c7675:0x15ffa42a739b55f8,,
Hoop & Grapes,,https://www.google.com/maps/place/Hoop+%26+Grapes/data=!4m2!3m1!1s0x48761b52b1d14ad5:0xb1000e56579509b1,,
The Windmill,,https://www.google.com/maps/place/The+Windmill/data=!4m2!3m1!1s0x4876057c704a4439:0xa6bfa0dde4d8f0a9,,
Konjiki,,https://www.google.com/maps/place/Konjiki/data=!4m2!3m1!1s0x48760ff7098e910b:0xd3c21e7b1ab381cf,,
Society Bar & Kitchen,,https://www.google.com/maps/place/Society+Bar+%26+Kitchen/data=!4m2!3m1!1s0x4887c746809dc94f:0x12b411925d02e9a,,
Running Late Coffee,,https://www.google.com/maps/place/Running+Late+Coffee/data=!4m2!3m1!1s0x48761d286b8d334b:0x94590f6f0661d55,,
LOWDOWN,,https://www.google.com/maps/place/LOWDOWN/data=!4m2!3m1!1s0x4887c791205a866b:0x4256ca6de94187bd,,
Fishers,,https://www.google.com/maps/place/Fishers/data=!4m2!3m1!1s0x4887b8048c30d157:0x1837c85aa2f1b199,,
Chez Jules,,https://www.google.com/maps/place/Chez+Jules/data=!4m2!3m1!1s0x4887c7916a04019b:0xb6699d7bd5f80a6,,
Papercup Coffee Company,,https://www.google.com/maps/place/Papercup+Coffee+Company/data=!4m2!3m1!1s0x4888450bbae59e47:0x3fa5a8f490b2761d,,
Ugly Dumpling,,https://www.google.com/maps/place/Ugly+Dumpling/data=!4m2!3m1!1s0x48761baf26d5a3ab:0x34094a3fe026c8f6,,
Corner Shop,,https://www.google.com/maps/place/Corner+Shop/data=!4m2!3m1!1s0x488845cb025a737d:0xf373a621d2c0205b,,
Ox and Finch,,https://www.google.com/maps/place/Ox+and+Finch/data=!4m2!3m1!1s0x488845d492ffafff:0xe310d41b51a8457e,,
Gloriosa,,https://www.google.com/maps/place/Gloriosa/data=!4m2!3m1!1s0x488845933fcb258f:0xd89a78f37828a0fd,,
Nauticus,,https://www.google.com/maps/place/Nauticus/data=!4m2!3m1!1s0x4887b989d0407de3:0xf263733b542ce5fb,,
Kelvingrove Café,,https://www.google.com/maps/place/Kelvingrove+Caf%C3%A9/data=!4m2!3m1!1s0x488845d45c2616a1:0xa4d0c1b83617c884,,
The Ben Nevis,,https://www.google.com/maps/place/The+Ben+Nevis/data=!4m2!3m1!1s0x488845d4f7faf357:0x169876bcd1320d72,,
The Clarence Glasgow,,https://www.google.com/maps/place/The+Clarence+Glasgow/data=!4m2!3m1!1s0x4888458d20974eb9:0x4959fafb27ff4559,,
Ubiquitous Chip,,https://www.google.com/maps/place/Ubiquitous+Chip/data=!4m2!3m1!1s0x488845ce588ef1d5:0x22040afc84325841,,
Ardnamurchan Scottish Restaurant & Bar,,https://www.google.com/maps/place/Ardnamurchan+Scottish+Restaurant+%26+Bar/data=!4m2!3m1!1s0x488844210c99864f:0x85dcb0940aeeafed,,
Novar Drive Espresso Bar,,https://www.google.com/maps/place/Novar+Drive+Espresso+Bar/data=!4m2!3m1!1s0x488845003036d07f:0x40b318fddb9ba7cb,,
Farine,,https://www.google.com/maps/place/Farine/data=!4m2!3m1!1s0x487605720847777b:0x2ada8a2027d62d31,,
The Auld Shillelagh,,https://www.google.com/maps/place/The+Auld+Shillelagh/data=!4m2!3m1!1s0x48761c637f39c6df:0xa9848c15a5121018,,
The Eagle Farringdon,,https://www.google.com/maps/place/The+Eagle+Farringdon/data=!4m2!3m1!1s0x48761b4f6cb6da87:0x9688ad81a9ca31a7,,
Brook House,Para sunday roast,https://www.google.com/maps/place/Brook+House/data=!4m2!3m1!1s0x48760f27a3b8341d:0x45e39efa74c449b,,
One Club Row,,https://www.google.com/maps/place/One+Club+Row/data=!4m2!3m1!1s0x48761d92ece5332d:0x60035b2a61d9a6ef,,
August Bakery,,https://www.google.com/maps/place/August+Bakery/data=!4m2!3m1!1s0x487605fa878b01d7:0x85bf64801bfeafc2,,
Nardulli,,https://www.google.com/maps/place/Nardulli/data=!4m2!3m1!1s0x48760452ad607e7b:0x7b0ba194a8952363,,
Maiz,,https://www.google.com/maps/place/Maiz/data=!4m2!3m1!1s0x48760387796d7f93:0xd0bb6eafb6cb148d,,
MOI Restaurant,,https://www.google.com/maps/place/MOI+Restaurant/data=!4m2!3m1!1s0x48760558ea6d22a3:0x64449c44eb52b176,,
Chiave,,https://www.google.com/maps/place/Chiave/data=!4m2!3m1!1s0x48761d5d50ea8ea7:0x983e7a15cbdb872e,,
BISTROTHEQUE,,https://www.google.com/maps/place/BISTROTHEQUE/data=!4m2!3m1!1s0x48761cdd05e558a5:0x6ccece0f4e8c1a62,,
The Old Pharmacy,,https://www.google.com/maps/place/The+Old+Pharmacy/data=!4m2!3m1!1s0x487231a5e3c16afd:0x33e9bb41e3fcb377,,
Beam,,https://www.google.com/maps/place/Beam/data=!4m2!3m1!1s0x48761b8175bf2dfb:0x401f1b2780e3cb53,,
pockets,Falafels buenisimos,https://www.google.com/maps/place/pockets/data=!4m2!3m1!1s0x48761d3f7a644ac1:0x88d7a1d900301906,,
BLAS,,https://www.google.com/maps/place/BLAS/data=!4m2!3m1!1s0x48761d1b2a76014d:0xef588dd6c8a1d79e,,
Shri Sanatan Hindu Mandir,,https://www.google.com/maps/place/Shri+Sanatan+Hindu+Mandir/data=!4m2!3m1!1s0x4876123baad46731:0xf8640a3aea0c7a77,,
Sushi Like by Kintan,,https://www.google.com/maps/place/Sushi+Like+by+Kintan/data=!4m2!3m1!1s0x48761b3356ba1711:0x55497c134fcdf9bf,,
Horniman Museum and Gardens,,https://www.google.com/maps/place/Horniman+Museum+and+Gardens/data=!4m2!3m1!1s0x487603dac9203c4b:0x125c068455d7d99d,,
Mayfield Lavender Glasshouse Cafe and Gift & Plant Shop,,https://www.google.com/maps/place/Mayfield+Lavender+Glasshouse+Cafe+and+Gift+%26+Plant+Shop/data=!4m2!3m1!1s0x4875e261d6e40c81:0xe7a262aadbecb58a,,
Keats House,,https://www.google.com/maps/place/Keats+House/data=!4m2!3m1!1s0x48761a8a5daaf399:0xd36957cbb0b6ec03,,
Dulwich Picture Gallery,,https://www.google.com/maps/place/Dulwich+Picture+Gallery/data=!4m2!3m1!1s0x487603f15d5df813:0x62cec4dab72fd6d3,,
Syon Park,,https://www.google.com/maps/place/Syon+Park/data=!4m2!3m1!1s0x48760db17067db8d:0xabd8bb3beb501c71,,
Trinity Laban Dance Faculty,,https://www.google.com/maps/place/Trinity+Laban+Dance+Faculty/data=!4m2!3m1!1s0x4876028c37e85d63:0x3199d400fb9ea0cb,,
The Mayflower Pub,,https://www.google.com/maps/place/The+Mayflower+Pub/data=!4m2!3m1!1s0x48760324328c71a3:0xcb470bee32fa422c,,
Taca Tacos Peckham,,https://www.google.com/maps/place/Taca+Tacos+Peckham/data=!4m2!3m1!1s0x487603776246ae7b:0xc0f6cebf9110c8a6,,
Guacamoles,,https://www.google.com/maps/place/Guacamoles/data=!4m2!3m1!1s0x4876030033a8938b:0xd4b6293add99e6df,,
Ruth's,,https://www.google.com/maps/place/Ruth's/data=!4m2!3m1!1s0x48760f4b21d81b3f:0xffdd4571def7a783,,
Buddy's Deli,,https://www.google.com/maps/place/Buddy's+Deli/data=!4m2!3m1!1s0x487605b14bb5cbf1:0xee19035cf212af34,,
Nagare Bankside,,https://www.google.com/maps/place/Nagare+Bankside/data=!4m2!3m1!1s0x487605e3759090b5:0xdb74c58be622c1af,,
Spring Street Pizza,,https://www.google.com/maps/place/Spring+Street+Pizza/data=!4m2!3m1!1s0x487604a1bf2435bf:0xf2b5ffca3d6832f8,,
Lina Stores South Kensington - Italian Restaurant,,https://www.google.com/maps/place/Lina+Stores+South+Kensington+-+Italian+Restaurant/data=!4m2!3m1!1s0x4876053547108e11:0xc2a1c3d7a2be6458,,
Mali Vegan Thai,,https://www.google.com/maps/place/Mali+Vegan+Thai/data=!4m2!3m1!1s0x48760f481de12335:0xfdbfd5936603b642,,
The Lavery,,https://www.google.com/maps/place/The+Lavery/data=!4m2!3m1!1s0x48760542c01de325:0x4a7a5a20e5a63d91,,
MARTINO'S,,https://www.google.com/maps/place/MARTINO'S/data=!4m2!3m1!1s0x487605007ffe0955:0x1981d7b3f3c1a0d2,,
Noble Rot Lamb's Conduit,,https://www.google.com/maps/place/Noble+Rot+Lamb's+Conduit/data=!4m2!3m1!1s0x48761b3639311de7:0x42b87c4b16c9a6ae,,
Elystan Street,,https://www.google.com/maps/place/Elystan+Street/data=!4m2!3m1!1s0x4876056a53fd81c9:0x201ee6e22668bf0a,,
Cafe Kick,,https://www.google.com/maps/place/Cafe+Kick/data=!4m2!3m1!1s0x48761b4584eea71f:0x687755e70e00a56f,,
Lower Wine Bar & Bottleshop,,https://www.google.com/maps/place/Lower+Wine+Bar+%26+Bottleshop/data=!4m2!3m1!1s0x487605005dabc61d:0xb00ce7855dc3f85b,,
Planque,,https://www.google.com/maps/place/Planque/data=!4m2!3m1!1s0x48761df01fe52547:0x70b61bf96f8fefb1,,
FORNO ragged cafe',,https://www.google.com/maps/place/FORNO+ragged+cafe'/data=!4m2!3m1!1s0x48761d0015343f2d:0xb90e2c30e0a744a2,,
E5 Bakehouse,,https://www.google.com/maps/place/E5+Bakehouse/data=!4m2!3m1!1s0x48761ce60e6c44b3:0x7ef706a32cafd966,,
The Hawthorn,,https://www.google.com/maps/place/The+Hawthorn/data=!4m2!3m1!1s0x48760e2dade9c4b3:0x55eb105ab0529beb,,
Dalston Jazz Bar,,https://www.google.com/maps/place/Dalston+Jazz+Bar/data=!4m2!3m1!1s0x48761c8dd7c2fe1f:0xf0517c36fecc7844,,
Nagare Coffee,,https://www.google.com/maps/place/Nagare+Coffee/data=!4m2!3m1!1s0x48761df6d7cf5921:0xcc99556112934e11,,
moko made cafe,,https://www.google.com/maps/place/moko+made+cafe/data=!4m2!3m1!1s0x48761cbdcc2f5167:0xbc791f078323c99,,
Abuelo,,https://www.google.com/maps/place/Abuelo/data=!4m2!3m1!1s0x48761b9627dd82fb:0x58ffb5af26f460a9,,
Regency Cafe,,https://www.google.com/maps/place/Regency+Cafe/data=!4m2!3m1!1s0x487604dd8061aee7:0x9fb87b86a09b1332,,
Burnt,,https://www.google.com/maps/place/Burnt/data=!4m2!3m1!1s0x48760f9a309e94d3:0x188e069bf171b19,,
26 Grains,,https://www.google.com/maps/place/26+Grains/data=!4m2!3m1!1s0x487604cd2992f92d:0xc4ca6b8d23731010,,
Mr Fogg's Tavern,,https://www.google.com/maps/place/Mr+Fogg's+Tavern/data=!4m2!3m1!1s0x487604cdb7dffb37:0x269b4fa6aab89592,,
Below Stone Nest,,https://www.google.com/maps/place/Below+Stone+Nest/data=!4m2!3m1!1s0x487604d282b0a0d5:0x683c8a0922fb01d4,,
The Locale,,https://www.google.com/maps/place/The+Locale/data=!4m2!3m1!1s0x488845883adc4099:0x736b2925b3c61561,,
Rico’s,,https://www.google.com/maps/place/Rico%E2%80%99s/data=!4m2!3m1!1s0x4888450052327fcf:0x6e6ea445ccf28b72,,
GaGa kitchen + bar,,https://www.google.com/maps/place/GaGa+kitchen+%2B+bar/data=!4m2!3m1!1s0x4888459893c71ae9:0xa205cd7f0a71b578,,
Margo,,https://www.google.com/maps/place/Margo/data=!4m2!3m1!1s0x488847e68a7bd453:0xffbea722d45009f4,,
Cadet,,https://www.google.com/maps/place/Cadet/data=!4m2!3m1!1s0x48761d7738db04e9:0x65fa98bf10e73b9f,,
Bonne Route,,https://www.google.com/maps/place/Bonne+Route/data=!4m2!3m1!1s0x48761bd983ebb833:0x566d6e2298575d01,,
Don't Tell Dad,,https://www.google.com/maps/place/Don't+Tell+Dad/data=!4m2!3m1!1s0x487611e36db38033:0xdd6572df32d1d1f6,,
Pollini at Ladbroke Hall,,https://www.google.com/maps/place/Pollini+at+Ladbroke+Hall/data=!4m2!3m1!1s0x48761024fb6103ab:0x305178b0eb9d3104,,
Scotts Richmond,,https://www.google.com/maps/place/Scotts+Richmond/data=!4m2!3m1!1s0x48760d7f995531eb:0xa6a0f1818a05dab9,,
The Blue Stoops,,https://www.google.com/maps/place/The+Blue+Stoops/data=!4m2!3m1!1s0x48760f0027615b85:0xa51e320ab7355037,,
Prince Arthur,,https://www.google.com/maps/place/Prince+Arthur/data=!4m2!3m1!1s0x48761ca5a64f9c67:0x52393f526b8bdc58,,
Aux Merveilleux de Fred,,https://www.google.com/maps/place/Aux+Merveilleux+de+Fred/data=!4m2!3m1!1s0x4876059644e6a65f:0x62a283845a3ee3d0,,
Parrillan Borough Yards,,https://www.google.com/maps/place/Parrillan+Borough+Yards/data=!4m2!3m1!1s0x4876036466933b4f:0xdaabab13a1249e80,,
HENRI,,https://www.google.com/maps/place/HENRI/data=!4m2!3m1!1s0x487604cc0cc0584d:0xff2b3ec18c3ebada,,
Josette,,https://www.google.com/maps/place/Josette/data=!4m2!3m1!1s0x48761b4f5b9cd46d:0x2f6f4a1005d9a042,,
Burger and Beyond Shoreditch,,https://www.google.com/maps/place/Burger+and+Beyond+Shoreditch/data=!4m2!3m1!1s0x48761dbed0d2784d:0xdd1ddc46604d29d9,,
Bistro Sablé,,https://www.google.com/maps/place/Bistro+Sabl%C3%A9/data=!4m2!3m1!1s0x48761b63f4b90733:0xa014fb61aa474c69,,
Les 2 Garçons,,https://www.google.com/maps/place/Les+2+Gar%C3%A7ons/data=!4m2!3m1!1s0x48761b5cbaab4905:0x37e84fb6ba7f2113,,
El Cenote,,https://www.google.com/maps/place/El+Cenote/data=!4m2!3m1!1s0x48761b13f2c3dbdd:0xd2ed5deae422fce3,,
Proper Tacos,,https://www.google.com/maps/place/Proper+Tacos/data=!4m2!3m1!1s0x48761905f00a5891:0x77c610a00ceb3ff5,,
Mojo - Burritos & Tacos,,https://www.google.com/maps/place/Mojo+-+Burritos+%26+Tacos/data=!4m2!3m1!1s0x4876058d53606845:0x261d66a4f2d5a42c,,
Zapote,,https://www.google.com/maps/place/Zapote/data=!4m2!3m1!1s0x48761d8adf91731b:0x639bca47cd696a9,,
The Alfred Tennyson,,https://www.google.com/maps/place/The+Alfred+Tennyson/data=!4m2!3m1!1s0x4876053b8e4d2837:0x67739209083e63b1,,
Ida,,https://www.google.com/maps/place/Ida/data=!4m2!3m1!1s0x48761015f10487f9:0xce90741afa374eb2,,
The Pocket,,https://www.google.com/maps/place/The+Pocket/data=!4m2!3m1!1s0x48761b4922c91247:0xcb10257d5534c779,,
dan's,,https://www.google.com/maps/place/dan's/data=!4m2!3m1!1s0x48761d22f12029a7:0x876f25aa405878a9,,
Bébé Bob,,https://www.google.com/maps/place/B%C3%A9b%C3%A9+Bob/data=!4m2!3m1!1s0x48760534a2732181:0x39b1b2428a104bfc,,
Panadera Soho,,https://www.google.com/maps/place/Panadera+Soho/data=!4m2!3m1!1s0x487605cbee60fa0d:0x47be8027869070f3,,
Wildflowers Restaurant,,https://www.google.com/maps/place/Wildflowers+Restaurant/data=!4m2!3m1!1s0x487605002c4eaf45:0x3fb5690ccd2e146d,,
Dumpling,,https://www.google.com/maps/place/Dumpling/data=!4m2!3m1!1s0x48760f002fc3c617:0x8b9344a0da350604,,
Noodle & Beer Chinatown,,https://www.google.com/maps/place/Noodle+%26+Beer+Chinatown/data=!4m2!3m1!1s0x4876056c606bb24b:0x55d699708c139afa,,
Noodle & Beer Chinatown,,https://www.google.com/maps/place/Noodle+%26+Beer+Chinatown/data=!4m2!3m1!1s0x4876056c606bb24b:0x55d699708c139afa,,
Four Seasons (Chinatown - Gerrard Street),,https://www.google.com/maps/place/Four+Seasons+(Chinatown+-+Gerrard+Street)/data=!4m2!3m1!1s0x487605f6220f6143:0xb5a5be70e4962452,,
Lilibet's,,https://www.google.com/maps/place/Lilibet's/data=!4m2!3m1!1s0x487605dd92badb4f:0xb8211e7129cab8e1,,
"The Coach & Horses, Soho",,"https://www.google.com/maps/place/The+Coach+%26+Horses,+Soho/data=!4m2!3m1!1s0x47d89fcf1fb2c173:0xb76daebd5aa1b5ca",,
Otto's French Restaurant London,,https://www.google.com/maps/place/Otto's+French+Restaurant+London/data=!4m2!3m1!1s0x48761b48fe116fbb:0xe0b0cf327fa67ca5,,
Blenheim Palace,,https://www.google.com/maps/place/Blenheim+Palace/data=!4m2!3m1!1s0x4876cfe323947857:0x553e59b8e1ef0e18,,
Chelsea Grill,,https://www.google.com/maps/place/Chelsea+Grill/data=!4m2!3m1!1s0x487605002b59828d:0x7d19f52bf2c104ba,,
Maset,,https://www.google.com/maps/place/Maset/data=!4m2!3m1!1s0x48761b005ef4fa47:0x4fecd1a49032b6c2,,
Perilla,,https://www.google.com/maps/place/Perilla/data=!4m2!3m1!1s0x48761c868486846f:0x326b653ea294ce0a,,
Stable Wines,,https://www.google.com/maps/place/Stable+Wines/data=!4m2!3m1!1s0x48761d7a391ef037:0xccea2e1197db93ac,,
Kolae,,https://www.google.com/maps/place/Kolae/data=!4m2!3m1!1s0x487603353370066b:0xc8030aeb7f27624e,,
Gloria,,https://www.google.com/maps/place/Gloria/data=!4m2!3m1!1s0x48761d27e14edf8f:0x56a65d5c3cdf7036,,
All My Friends,,https://www.google.com/maps/place/All+My+Friends/data=!4m2!3m1!1s0x48761d88d40d9267:0x5e07bf715646b220,,
Jumbi,,https://www.google.com/maps/place/Jumbi/data=!4m2!3m1!1s0x48760332378a3441:0x5738130246f1218e,,
Cafe 1001,,https://www.google.com/maps/place/Cafe+1001/data=!4m2!3m1!1s0x48761cb6159e0073:0x1a146b75a5abf194,,
CILANTRO - PUTNEY(Healthy Indian Restaurant),Butter chicken,https://www.google.com/maps/place/CILANTRO+-+PUTNEY(Healthy+Indian+Restaurant)/data=!4m2!3m1!1s0x48760fd78bf25651:0x6f8c08a727c5286,,
Napoli on the Road - Chiswick,,https://www.google.com/maps/place/Napoli+on+the+Road+-+Chiswick/data=!4m2!3m1!1s0x48760f950ced1ba5:0x7d822731123fe241,,
BiBi,,https://www.google.com/maps/place/BiBi/data=!4m2!3m1!1s0x487605dc0c1e6a61:0x3510eca7289483b,,
Hunan,,https://www.google.com/maps/place/Hunan/data=!4m2!3m1!1s0x4876051762d93f03:0x673ab6e96cf5cdbe,,
Colonel Saab High Holborn,,https://www.google.com/maps/place/Colonel+Saab+High+Holborn/data=!4m2!3m1!1s0x48761b02dcfc579d:0x16101e9ce7039ed3,,
Colonel Saab High Holborn,,https://www.google.com/maps/place/Colonel+Saab+High+Holborn/data=!4m2!3m1!1s0x48761b02dcfc579d:0x16101e9ce7039ed3,,
Maggie Jones's Restaurant,,https://www.google.com/maps/place/Maggie+Jones's+Restaurant/data=!4m2!3m1!1s0x48760ff70ae100d1:0xe8ebf13cf880299b,,
